,group,libsize,has_program,program_usage,is_doublet,group2
Cell9876,10,1129.706120332516,False,0.0,False,-1
Cell9877,13,2296.204938937769,False,0.0,False,-1
Cell9878,9,5033.9109653518135,False,0.0,False,-1
Cell9879,8,1228.1032975439907,False,0.0,False,-1
Cell9880,8,605.3581451182589,False,0.0,True,7
Cell9881,4,5683.366126029759,False,0.0,False,-1
Cell9882,8,3121.0825789015394,False,0.0,True,11
Cell9883,13,938.3005689270224,False,0.0,False,-1
Cell9884,8,1890.2360926137646,False,0.0,False,-1
Cell9885,6,1757.12169421433,False,0.0,False,-1
Cell9886,1,5851.322717181951,True,0.19899594978329394,False,-1
Cell9887,6,1686.1928660018448,False,0.0,True,6
Cell9888,8,1882.1089426555834,False,0.0,False,-1
Cell9889,9,3112.202771113794,False,0.0,False,-1
Cell9890,4,1756.316542804358,False,0.0,False,-1
Cell9891,7,2849.604808459828,False,0.0,False,-1
Cell9892,1,1083.9492820581743,False,0.0,False,-1
Cell9893,4,1883.66970234077,False,0.0,False,-1
Cell9894,8,782.0099287206449,False,0.0,False,-1
Cell9895,1,2918.4230601814543,True,0.6889392979908442,False,-1
Cell9896,5,10447.17917640091,False,0.0,False,-1
Cell9897,11,4193.636019489122,False,0.0,False,-1
Cell9898,11,1098.7104878640819,False,0.0,False,-1
Cell9899,4,2626.9766072342795,False,0.0,False,-1
Cell9900,11,4313.597419786591,False,0.0,False,-1
Cell9901,5,2537.309629077089,False,0.0,False,-1
Cell9902,10,1167.5122628751285,False,0.0,False,-1
Cell9903,4,527.7458291114148,False,0.0,False,-1
Cell9904,7,2341.0498611612065,False,0.0,False,-1
Cell9905,5,1624.3330953959203,False,0.0,False,-1
Cell9906,11,1588.963863846196,False,0.0,False,-1
Cell9907,5,1561.9851084441846,False,0.0,False,-1
Cell9908,6,1965.1915953154607,False,0.0,False,-1
Cell9909,7,3300.8067872399783,False,0.0,False,-1
Cell9910,8,2128.775278200792,False,0.0,False,-1
Cell9911,7,1388.77936213129,False,0.0,False,-1
Cell9912,4,4419.571755438506,False,0.0,False,-1
Cell9913,13,2746.5024069085234,False,0.0,False,-1
Cell9914,12,2496.9299519900223,False,0.0,False,-1
Cell9915,3,2621.60221595711,False,0.0,False,-1
Cell9916,11,1904.0885999762604,False,0.0,False,-1
Cell9917,4,3381.547131905822,False,0.0,False,-1
Cell9918,9,2407.236662133398,False,0.0,False,-1
Cell9919,8,1732.0188500147472,False,0.0,False,-1
Cell9920,11,2697.9402603560093,False,0.0,False,-1
Cell9921,13,887.5907137111983,False,0.0,True,12
Cell9922,9,4385.312538008365,False,0.0,False,-1
Cell9923,8,7451.18136595578,False,0.0,False,-1
Cell9924,8,4187.477232746307,False,0.0,False,-1
Cell9925,3,2316.7825379517644,True,0.4357273273544694,False,-1
Cell9926,5,956.108360473762,False,0.0,False,-1
Cell9927,7,901.0237048106123,False,0.0,False,-1
Cell9928,2,5310.393488154533,False,0.0,False,-1
Cell9929,7,4227.9999831488985,False,0.0,False,-1
Cell9930,2,2082.7867889264166,False,0.0,False,-1
Cell9931,2,1486.9704794478168,False,0.0,False,-1
Cell9932,4,2214.4029133036547,True,0.30453119992926314,False,-1
Cell9933,13,557.8165052583189,False,0.0,False,-1
Cell9934,8,2928.3244923124303,False,0.0,False,-1
Cell9935,5,1537.55709916434,False,0.0,False,-1
Cell9936,9,1788.3284446356874,False,0.0,False,-1
Cell9937,8,1167.0767640144475,False,0.0,False,-1
Cell9938,8,1007.1538641588421,False,0.0,False,-1
Cell9939,11,1642.0001898239896,False,0.0,False,-1
Cell9940,9,2389.8491269319356,False,0.0,True,5
Cell9941,13,3334.6259509954803,False,0.0,False,-1
Cell9942,4,1876.6561163235024,False,0.0,False,-1
Cell9943,9,1107.026941396294,False,0.0,False,-1
Cell9944,13,3925.768523195662,False,0.0,False,-1
Cell9945,6,1362.5639765692194,False,0.0,False,-1
Cell9946,5,832.4203410537851,False,0.0,False,-1
Cell9947,8,1251.8771961497364,False,0.0,False,-1
Cell9948,4,471.3052779609087,False,0.0,False,-1
Cell9949,4,715.824964606219,False,0.0,False,-1
Cell9950,5,10717.954580362828,False,0.0,False,-1
Cell9951,7,4122.497670212603,False,0.0,False,-1
Cell9952,9,15454.964223799934,False,0.0,False,-1
Cell9953,6,536.1471435042245,False,0.0,False,-1
Cell9954,1,786.1645348504408,True,0.3903484485185593,False,-1
Cell9955,7,1713.1760377200974,False,0.0,False,-1
Cell9956,5,1949.6492721322454,False,0.0,False,-1
Cell9957,11,907.4310927317432,False,0.0,False,-1
Cell9958,5,4318.8647767338025,False,0.0,False,-1
Cell9959,11,1597.5579392461889,False,0.0,False,-1
Cell9960,7,825.3812746318355,False,0.0,False,-1
Cell9961,13,8218.485322039844,False,0.0,False,-1
Cell9962,11,1274.6456719100158,False,0.0,False,-1
Cell9963,5,2399.978382873611,False,0.0,False,-1
Cell9964,3,4387.310733869212,False,0.0,False,-1
Cell9965,1,13600.481351291144,True,0.6937873736722141,False,-1
Cell9966,3,615.0657170146098,False,0.0,False,-1
Cell9967,13,2502.3982159302695,False,0.0,False,-1
Cell9968,12,1959.0337747808828,False,0.0,False,-1
Cell9969,8,4468.825109894296,False,0.0,False,-1
Cell9970,4,1672.2178073858163,False,0.0,False,-1
Cell9971,13,2208.6416914893757,False,0.0,False,-1
Cell9972,12,4544.84039145035,False,0.0,False,-1
Cell9973,12,1546.7513357583148,False,0.0,False,-1
Cell9974,10,6457.39809984812,False,0.0,False,-1
Cell9975,10,2381.5590970667313,False,0.0,False,-1
Cell9976,3,2327.204335660261,True,0.309151370499524,False,-1
Cell9977,11,1964.7318963862194,False,0.0,False,-1
Cell9978,4,3536.247690585797,False,0.0,False,-1
Cell9979,4,1897.7009992444935,False,0.0,False,-1
Cell9980,3,865.3848609469061,True,0.3199707735032508,False,-1
Cell9981,3,3622.44542368752,True,0.28428273428375683,False,-1
Cell9982,3,3125.2225059749244,False,0.0,False,-1
Cell9983,10,1627.1942596449926,False,0.0,False,-1
Cell9984,7,4694.25371392984,False,0.0,False,-1
Cell9985,3,939.6369209749249,False,0.0,False,-1
Cell9986,4,2675.2695774474214,False,0.0,False,-1
Cell9987,7,2439.1018182890243,False,0.0,False,-1
Cell9988,4,984.5557687226574,False,0.0,False,-1
Cell9989,1,4787.669374055342,False,0.0,True,12
Cell9990,12,2310.5942258851464,False,0.0,False,-1
Cell9991,10,4640.990472160906,False,0.0,False,-1
Cell9992,7,5811.388999499621,False,0.0,False,-1
Cell9993,2,3955.3696023138027,True,0.34056689633500337,False,-1
Cell9994,3,1422.888228850258,False,0.0,False,-1
Cell9995,3,1655.1101286229182,True,0.6835722755035332,False,-1
Cell9996,10,1629.4858441558035,False,0.0,False,-1
Cell9997,9,1520.3429474479005,False,0.0,False,-1
Cell9998,9,1697.0447207886007,False,0.0,False,-1
Cell9999,6,7738.107482023422,False,0.0,False,-1
Cell10000,6,1900.4232770900542,False,0.0,False,-1
Cell10001,2,669.7954066442597,False,0.0,False,-1
Cell10002,5,7792.40199778376,False,0.0,False,-1
Cell10003,9,883.771370801626,False,0.0,False,-1
Cell10004,5,1236.362018075398,False,0.0,False,-1
Cell10005,12,9180.661481294786,False,0.0,False,-1
Cell10006,1,1742.8662601659964,False,0.0,False,-1
Cell10007,5,1372.5022932608663,False,0.0,True,8
Cell10008,10,2512.801616044145,False,0.0,False,-1
Cell10009,10,1213.643609300495,False,0.0,False,-1
Cell10010,6,2932.8711697987346,False,0.0,False,-1
Cell10011,3,1305.2485977487906,False,0.0,False,-1
Cell10012,6,897.0450305929874,False,0.0,False,-1
Cell10013,11,1691.2132570020074,False,0.0,False,-1
Cell10014,3,1876.4674908010404,False,0.0,False,-1
Cell10015,2,2073.822494637743,True,0.59242964257877,False,-1
Cell10016,11,6287.893388622542,False,0.0,False,-1
Cell10017,12,1483.9967979963264,False,0.0,True,3
Cell10018,1,541.7708606961286,False,0.0,True,5
Cell10019,6,233.68632536301678,False,0.0,False,-1
Cell10020,10,798.2712686363537,False,0.0,False,-1
Cell10021,8,5412.359480882797,False,0.0,False,-1
Cell10022,2,2078.5905583791073,False,0.0,False,-1
Cell10023,1,2199.834875001779,False,0.0,False,-1
Cell10024,9,367.4324372371358,False,0.0,False,-1
Cell10025,6,1755.7222253797927,False,0.0,False,-1
Cell10026,4,5629.572450933253,True,0.40115480138482684,False,-1
Cell10027,12,9964.576415694393,False,0.0,False,-1
Cell10028,3,768.848455651837,False,0.0,False,-1
Cell10029,8,4416.5318649380615,False,0.0,False,-1
Cell10030,4,11557.594561557291,False,0.0,False,-1
Cell10031,2,1567.8403607598248,True,0.23055870602782833,False,-1
Cell10032,10,2071.484317957752,False,0.0,False,-1
Cell10033,8,4853.825764362463,False,0.0,False,-1
Cell10034,13,1233.6246262023237,False,0.0,False,-1
Cell10035,1,1399.3912483388558,True,0.22061893361341028,False,-1
Cell10036,2,1471.4563252208263,False,0.0,False,-1
Cell10037,11,1011.5557477241728,False,0.0,False,-1
Cell10038,10,4521.586265393325,False,0.0,False,-1
Cell10039,5,2707.475685328967,False,0.0,False,-1
Cell10040,4,959.2619967954613,False,0.0,False,-1
Cell10041,2,1524.2087412037813,False,0.0,False,-1
Cell10042,3,1389.5255964948237,False,0.0,False,-1
Cell10043,1,12203.149226335097,True,0.14002312523721633,False,-1
Cell10044,3,15447.546873478525,True,0.1976126679476342,False,-1
Cell10045,2,1491.0761194772326,False,0.0,False,-1
Cell10046,3,4164.808848513518,True,0.36427299238651756,False,-1
Cell10047,1,2931.348931365088,True,0.5989103319723559,False,-1
Cell10048,10,3616.9705154603894,False,0.0,False,-1
Cell10049,3,2417.2960334135437,True,0.5479368691343715,False,-1
Cell10050,8,2286.9218400124537,False,0.0,False,-1
Cell10051,2,2533.594748456263,True,0.564380722940522,False,-1
Cell10052,7,6644.59607999016,False,0.0,False,-1
Cell10053,9,1835.0687473283338,False,0.0,False,-1
Cell10054,8,1248.776783449883,False,0.0,False,-1
Cell10055,3,442.06872882587226,False,0.0,False,-1
Cell10056,3,2465.2814259306842,False,0.0,False,-1
Cell10057,6,2198.594717660466,False,0.0,False,-1
Cell10058,3,2568.0566004905586,True,0.17238133485790003,False,-1
Cell10059,9,776.1142686633282,False,0.0,False,-1
Cell10060,1,2011.7265486628198,False,0.0,False,-1
Cell10061,9,931.3487659080399,False,0.0,False,-1
Cell10062,3,660.3064672087165,False,0.0,False,-1
Cell10063,5,1994.3371591154867,False,0.0,False,-1
Cell10064,3,2622.4161931675653,False,0.0,False,-1
Cell10065,9,1473.7671637732526,False,0.0,False,-1
Cell10066,5,4582.091578324235,False,0.0,False,-1
Cell10067,11,2281.304651340815,False,0.0,False,-1
Cell10068,11,3182.036315317891,False,0.0,False,-1
Cell10069,11,3213.0659061465526,False,0.0,False,-1
Cell10070,9,14772.018004471292,False,0.0,False,-1
Cell10071,6,4824.929562476443,False,0.0,False,-1
Cell10072,10,2423.4567072750606,False,0.0,False,-1
Cell10073,5,4334.631086928996,False,0.0,True,3
Cell10074,9,3142.320547340812,False,0.0,False,-1
Cell10075,8,2606.588432662268,False,0.0,False,-1
Cell10076,9,1537.430507882735,False,0.0,False,-1
Cell10077,10,2260.0596830168665,False,0.0,False,-1
Cell10078,2,2054.73637796803,False,0.0,True,11
Cell10079,2,1870.8774643957372,True,0.22046933977111255,False,-1
Cell10080,2,2908.4014192421278,True,0.3805169614196092,True,3
Cell10081,4,1703.5587495851541,False,0.0,False,-1
Cell10082,8,2085.0895361464195,False,0.0,False,-1
Cell10083,2,3829.9833257218866,False,0.0,False,-1
Cell10084,9,3293.4308164898266,False,0.0,False,-1
Cell10085,3,459.1096221688483,True,0.4837275950674622,False,-1
Cell10086,7,391.6644317418424,False,0.0,False,-1
Cell10087,9,3802.442249924204,False,0.0,False,-1
Cell10088,10,2527.717603980511,False,0.0,False,-1
Cell10089,3,1137.5325530760144,False,0.0,False,-1
Cell10090,9,3181.816687969719,False,0.0,False,-1
Cell10091,3,8132.043234685039,False,0.0,False,-1
Cell10092,11,2083.1749897671234,False,0.0,True,6
Cell10093,7,1060.000562377271,False,0.0,False,-1
Cell10094,10,1436.5206078422623,False,0.0,False,-1
Cell10095,6,1585.5369340227392,False,0.0,True,5
Cell10096,2,1236.2140168190501,False,0.0,True,2
Cell10097,4,3939.5104410139706,True,0.6362078198549538,False,-1
Cell10098,12,5867.036477857936,False,0.0,True,10
Cell10099,10,2323.791706571378,False,0.0,False,-1
Cell10100,6,11461.584842819017,False,0.0,False,-1
Cell10101,4,1458.9143162930584,False,0.0,False,-1
Cell10102,12,292.04822846206275,False,0.0,False,-1
Cell10103,12,5986.76828695227,False,0.0,False,-1
Cell10104,7,2600.6396654233376,False,0.0,False,-1
Cell10105,9,3804.2892550195866,False,0.0,False,-1
Cell10106,2,3309.448121541555,True,0.32849451981265687,False,-1
Cell10107,8,4492.310330430024,False,0.0,False,-1
Cell10108,9,3901.68121649201,False,0.0,False,-1
Cell10109,11,4061.4689726177576,False,0.0,False,-1
Cell10110,7,1078.830602636086,False,0.0,False,-1
Cell10111,4,1255.1341882112956,False,0.0,False,-1
Cell10112,4,1523.4735150967201,False,0.0,False,-1
Cell10113,10,1974.8979799683864,False,0.0,False,-1
Cell10114,1,1743.5550285591926,False,0.0,False,-1
Cell10115,4,1488.4128409607742,False,0.0,False,-1
Cell10116,11,2270.2294313779335,False,0.0,False,-1
Cell10117,2,930.5083306191292,False,0.0,False,-1
Cell10118,5,864.8369495755642,False,0.0,False,-1
Cell10119,8,3879.3996229017957,False,0.0,False,-1
Cell10120,4,2057.82940815827,True,0.355722685545356,False,-1
Cell10121,9,716.9644764622948,False,0.0,False,-1
Cell10122,8,2567.816619314163,False,0.0,False,-1
Cell10123,2,840.2081610840081,False,0.0,False,-1
Cell10124,1,10166.614894482884,False,0.0,True,3
Cell10125,9,1200.8232117616765,False,0.0,True,6
Cell10126,10,11554.636429980737,False,0.0,False,-1
Cell10127,8,1361.0255588791895,False,0.0,False,-1
Cell10128,12,3905.962717360559,False,0.0,False,-1
Cell10129,10,1065.372674767472,False,0.0,False,-1
Cell10130,10,806.2462046600333,False,0.0,False,-1
Cell10131,6,2443.271296993314,False,0.0,True,13
Cell10132,9,3060.2401612617577,False,0.0,False,-1
Cell10133,4,3813.0377029180695,True,0.5783381267113271,False,-1
Cell10134,12,2365.17078637796,False,0.0,False,-1
Cell10135,8,2448.870382774915,False,0.0,False,-1
Cell10136,9,1102.2414270680251,False,0.0,False,-1
Cell10137,2,1536.0895307063847,True,0.11521631997881868,False,-1
Cell10138,13,4505.349793438905,False,0.0,False,-1
Cell10139,10,1954.5004275683323,False,0.0,False,-1
Cell10140,8,1163.5169284680749,False,0.0,False,-1
Cell10141,9,641.9457749811389,False,0.0,False,-1
Cell10142,2,1685.667185732732,True,0.5502416350376041,False,-1
Cell10143,13,1958.494894054785,False,0.0,False,-1
Cell10144,7,667.2996108951215,False,0.0,False,-1
Cell10145,11,2256.6456404984287,False,0.0,False,-1
Cell10146,12,2978.886010391061,False,0.0,False,-1
Cell10147,3,5517.584758614781,False,0.0,False,-1
Cell10148,9,1662.6051609927215,False,0.0,False,-1
Cell10149,12,2718.405273721644,False,0.0,False,-1
Cell10150,6,2010.5433918002134,False,0.0,False,-1
Cell10151,7,2776.0688128454226,False,0.0,False,-1
Cell10152,6,1572.956934061489,False,0.0,True,12
Cell10153,1,3931.0867167949546,True,0.20860460541376413,True,8
Cell10154,8,8985.984075328235,False,0.0,False,-1
Cell10155,4,3717.0898428172063,False,0.0,False,-1
Cell10156,4,533.3512226782739,False,0.0,False,-1
Cell10157,7,1537.8191957987135,False,0.0,True,13
Cell10158,6,710.329435939039,False,0.0,False,-1
Cell10159,3,2288.0368346231044,True,0.2465257524492939,False,-1
Cell10160,13,1563.1454941587172,False,0.0,False,-1
Cell10161,7,2355.1080300696376,False,0.0,False,-1
Cell10162,11,3226.487203948257,False,0.0,False,-1
Cell10163,8,1912.733657896826,False,0.0,False,-1
Cell10164,1,794.2969027284464,True,0.22180992495805413,False,-1
Cell10165,12,2174.44519485769,False,0.0,False,-1
Cell10166,9,1171.4371004245938,False,0.0,False,-1
Cell10167,11,3073.415375348986,False,0.0,False,-1
Cell10168,8,1585.2416631051099,False,0.0,False,-1
Cell10169,8,8716.860074201973,False,0.0,False,-1
Cell10170,4,442.15552236544136,True,0.3224522220165217,False,-1
Cell10171,2,1168.0141307764236,True,0.273103642827786,False,-1
Cell10172,3,3213.753629150963,False,0.0,False,-1
Cell10173,7,7374.716322874428,False,0.0,True,5
Cell10174,5,1351.796034677657,False,0.0,False,-1
Cell10175,9,4447.074093165878,False,0.0,False,-1
Cell10176,11,2580.209055322596,False,0.0,False,-1
Cell10177,10,1123.812453492594,False,0.0,False,-1
Cell10178,13,9046.65088760909,False,0.0,False,-1
Cell10179,4,2502.9344687803055,False,0.0,False,-1
Cell10180,11,2445.1654741507346,False,0.0,False,-1
Cell10181,5,2164.9606799509734,False,0.0,False,-1
Cell10182,11,3685.9264729945635,False,0.0,True,7
Cell10183,3,2487.706734432121,True,0.40749128133199997,False,-1
Cell10184,13,531.1121943969024,False,0.0,False,-1
Cell10185,1,2190.204229807975,False,0.0,False,-1
Cell10186,12,777.3269874634942,False,0.0,False,-1
Cell10187,10,2745.9895828548,False,0.0,False,-1
Cell10188,9,1968.2164608888127,False,0.0,False,-1
Cell10189,2,1819.3591915756756,False,0.0,False,-1
Cell10190,2,1163.3021851974213,False,0.0,False,-1
Cell10191,4,2633.9803695000974,True,0.38172268454701985,False,-1
Cell10192,4,1606.9228348945278,False,0.0,False,-1
Cell10193,9,2643.2929870720372,False,0.0,False,-1
Cell10194,8,1056.9394708818645,False,0.0,False,-1
Cell10195,12,1525.0546544377044,False,0.0,False,-1
Cell10196,5,1732.7822287483193,False,0.0,False,-1
Cell10197,5,2463.290737049382,False,0.0,False,-1
Cell10198,4,1892.5977689162792,False,0.0,False,-1
Cell10199,6,1481.991230095558,False,0.0,False,-1
Cell10200,3,2119.4637925116176,False,0.0,False,-1
Cell10201,9,1314.8336145613391,False,0.0,False,-1
Cell10202,11,2837.2042098222305,False,0.0,False,-1
Cell10203,5,1862.1088309717968,False,0.0,False,-1
Cell10204,9,7320.79763132535,False,0.0,False,-1
Cell10205,1,840.7739058208227,True,0.6967115566787717,False,-1
Cell10206,12,5698.38021123243,False,0.0,False,-1
Cell10207,6,4340.654375156271,False,0.0,False,-1
Cell10208,3,18636.75771668233,False,0.0,False,-1
Cell10209,12,7056.250320772651,False,0.0,False,-1
Cell10210,13,891.1465342302743,False,0.0,False,-1
Cell10211,2,1832.1833691552847,True,0.41388469605004086,False,-1
Cell10212,7,844.2751410483125,False,0.0,False,-1
Cell10213,12,1778.8752256566106,False,0.0,False,-1
Cell10214,1,545.7324526969754,False,0.0,False,-1
Cell10215,4,1027.82859826076,False,0.0,False,-1
Cell10216,3,1003.0227951839453,True,0.14529639878840342,False,-1
Cell10217,8,1270.2152855967831,False,0.0,False,-1
Cell10218,4,1395.238176944254,True,0.33553748213940493,False,-1
Cell10219,12,1435.6822249289264,False,0.0,True,7
Cell10220,12,2219.0914832045146,False,0.0,True,8
Cell10221,13,1203.5416155071161,False,0.0,False,-1
Cell10222,8,3467.924880108455,False,0.0,False,-1
Cell10223,8,2970.480514572951,False,0.0,False,-1
Cell10224,9,1375.6314991055724,False,0.0,False,-1
Cell10225,1,2353.5098520772813,False,0.0,False,-1
Cell10226,1,3692.5135786087835,False,0.0,False,-1
Cell10227,8,2468.377800036837,False,0.0,False,-1
Cell10228,5,785.3960128683918,False,0.0,False,-1
Cell10229,13,1405.3383730580506,False,0.0,False,-1
Cell10230,12,3697.1975717774344,False,0.0,False,-1
Cell10231,1,1025.5393187596144,False,0.0,False,-1
Cell10232,6,3453.259720636483,False,0.0,False,-1
Cell10233,10,2472.816277858326,False,0.0,False,-1
Cell10234,8,1555.9163503876619,False,0.0,False,-1
Cell10235,1,2524.0551548247045,False,0.0,False,-1
Cell10236,9,2847.493499533302,False,0.0,False,-1
Cell10237,6,2245.9781806082347,False,0.0,False,-1
Cell10238,12,16765.739470673125,False,0.0,False,-1
Cell10239,6,1953.2213082577011,False,0.0,False,-1
Cell10240,12,1882.3238020977606,False,0.0,False,-1
Cell10241,8,2563.745863937243,False,0.0,False,-1
Cell10242,6,1030.1288015390305,False,0.0,False,-1
Cell10243,6,1478.9154399099712,False,0.0,False,-1
Cell10244,5,1564.1557910781623,False,0.0,False,-1
Cell10245,12,1134.651159399189,False,0.0,False,-1
Cell10246,11,5858.269681806132,False,0.0,False,-1
Cell10247,3,907.227657342415,False,0.0,False,-1
Cell10248,6,1067.9774314926817,False,0.0,False,-1
Cell10249,10,1170.9939322170185,False,0.0,False,-1
Cell10250,11,3474.2742895906727,False,0.0,False,-1
Cell10251,10,3856.2911309108254,False,0.0,False,-1
Cell10252,7,787.8525874568488,False,0.0,False,-1
Cell10253,8,1299.218216897261,False,0.0,False,-1
Cell10254,4,1601.6568938440248,False,0.0,False,-1
Cell10255,5,1450.1509970281174,False,0.0,False,-1
Cell10256,6,1380.9091827002758,False,0.0,False,-1
Cell10257,8,1471.7164777037674,False,0.0,False,-1
Cell10258,10,1969.174576043171,False,0.0,False,-1
Cell10259,2,4415.149972303727,False,0.0,False,-1
Cell10260,12,6290.114129225511,False,0.0,False,-1
Cell10261,4,3975.6646949506494,False,0.0,False,-1
Cell10262,5,1706.3969359445427,False,0.0,False,-1
Cell10263,2,3929.6216869037657,False,0.0,False,-1
Cell10264,8,2737.4870362958677,False,0.0,False,-1
Cell10265,6,1594.3263052840077,False,0.0,False,-1
Cell10266,6,3816.3258493250896,False,0.0,False,-1
